"season","daynum","wteam","wscore","lteam","lscore","wloc","numot","id"
"K",121,515,80,675,70,"H",0,"K_515_675"
"K",121,521,77,796,66,"H",0,"K_521_796"
"K",121,534,83,503,71,"H",0,"K_503_534"
"K",121,536,77,557,69,"H",0,"K_536_557"
"K",121,546,77,578,71,"H",0,"K_546_578"
"K",121,551,86,831,81,"A",0,"K_551_831"
"K",121,559,66,771,53,"A",0,"K_559_771"
"K",121,569,72,780,70,"A",1,"K_569_780"
"K",121,571,52,683,43,"A",0,"K_571_683"
"K",121,581,80,537,69,"A",0,"K_537_581"
"K",121,592,77,604,66,"H",0,"K_592_604"
"K",121,593,73,610,65,"A",0,"K_593_610"
"K",121,595,79,577,74,"H",0,"K_577_595"
"K",121,596,83,641,74,"H",0,"K_596_641"
"K",121,599,89,775,78,"A",0,"K_599_775"
"K",121,617,74,742,71,"H",0,"K_617_742"
"K",121,619,58,693,50,"A",0,"K_619_693"
"K",121,625,70,738,59,"A",0,"K_625_738"
"K",121,628,65,729,38,"H",0,"K_628_729"
"K",121,630,55,803,54,"H",0,"K_630_803"
"K",121,636,75,556,54,"H",0,"K_556_636"
"K",121,637,66,698,64,"A",0,"K_637_698"
"K",121,640,80,790,78,"A",0,"K_640_790"
"K",121,643,103,705,87,"H",0,"K_643_705"
"K",121,651,67,660,60,"H",1,"K_651_660"
"K",121,661,73,809,61,"H",0,"K_661_809"
"K",121,662,65,668,61,"H",0,"K_662_668"
"K",121,669,73,529,59,"A",0,"K_529_669"
"K",121,690,78,520,73,"A",0,"K_520_690"
"K",121,701,47,817,39,"H",0,"K_701_817"
"K",121,707,80,523,66,"H",0,"K_523_707"
"K",121,708,99,830,54,"H",0,"K_708_830"
"K",121,716,76,795,71,"A",0,"K_716_795"
"K",121,717,82,737,75,"A",0,"K_717_737"
"K",121,720,56,715,53,"A",0,"K_715_720"
"K",121,741,69,789,63,"H",0,"K_741_789"
"K",121,743,81,663,66,"H",0,"K_663_743"
"K",121,747,73,665,60,"H",0,"K_665_747"
"K",121,751,80,819,76,"A",0,"K_751_819"
"K",121,754,91,852,72,"H",0,"K_754_852"
"K",121,761,82,664,71,"A",0,"K_664_761"
"K",121,765,73,812,57,"H",0,"K_765_812"
"K",121,788,69,821,65,"H",0,"K_788_821"
"K",121,794,46,793,43,"H",0,"K_793_794"
"K",121,798,81,836,58,"H",0,"K_798_836"
"K",121,801,50,772,47,"H",0,"K_772_801"
"K",121,824,49,802,45,"H",0,"K_802_824"
"K",121,827,77,674,62,"A",0,"K_674_827"
"K",121,829,65,778,52,"H",0,"K_778_829"
"K",122,505,72,632,62,"H",0,"K_505_632"
"K",122,508,84,804,77,"H",0,"K_508_804"
"K",122,510,66,850,65,"N",0,"K_510_850"
"K",122,511,66,841,61,"H",0,"K_511_841"
"K",122,514,68,685,57,"H",0,"K_514_685"
"K",122,522,90,540,76,"N",0,"K_522_540"
"K",122,544,86,750,68,"H",0,"K_544_750"
"K",122,550,65,598,53,"H",0,"K_550_598"
"K",122,553,73,545,67,"N",0,"K_545_553"
"K",122,564,81,806,63,"H",0,"K_564_806"
"K",122,565,82,538,77,"H",0,"K_538_565"
"K",122,573,108,786,69,"H",0,"K_573_786"
"K",122,587,52,624,45,"N",0,"K_587_624"
"K",122,588,66,739,65,"H",0,"K_588_739"
"K",122,601,64,586,63,"A",0,"K_586_601"
"K",122,608,69,506,67,"A",0,"K_506_608"
"K",122,613,61,702,56,"H",0,"K_613_702"
"K",122,626,72,575,63,"N",0,"K_575_626"
"K",122,646,78,667,62,"N",0,"K_646_667"
"K",122,647,82,808,76,"H",1,"K_647_808"
"K",122,671,74,849,65,"H",0,"K_671_849"
"K",122,679,74,648,63,"H",0,"K_648_679"
"K",122,699,83,756,60,"H",0,"K_699_756"
"K",122,727,64,757,36,"H",0,"K_727_757"
"K",122,745,67,686,66,"A",0,"K_686_745"
"K",122,773,81,734,62,"H",0,"K_734_773"
"K",122,783,58,818,56,"H",0,"K_783_818"
"K",122,784,54,590,44,"N",0,"K_590_784"
"K",122,805,80,666,74,"H",0,"K_666_805"
"K",122,810,67,539,58,"A",1,"K_539_810"
"K",122,815,69,833,65,"N",0,"K_815_833"
"K",122,822,87,597,77,"H",0,"K_597_822"
"K",122,840,91,512,66,"A",0,"K_512_840"
"K",122,848,77,614,65,"H",0,"K_614_848"
"K",123,509,75,642,62,"N",0,"K_509_642"
"K",123,510,74,600,61,"N",0,"K_510_600"
"K",123,513,72,711,55,"N",0,"K_513_711"
"K",123,522,72,784,59,"N",0,"K_522_784"
"K",123,530,54,562,47,"N",0,"K_530_562"
"K",123,531,61,736,46,"H",0,"K_531_736"
"K",123,533,59,517,47,"H",0,"K_517_533"
"K",123,541,74,653,72,"N",0,"K_541_653"
"K",123,547,65,554,63,"A",0,"K_547_554"
"K",123,560,67,683,63,"H",1,"K_560_683"
"K",123,561,71,612,44,"A",0,"K_561_612"
"K",123,567,69,558,62,"H",0,"K_558_567"
"K",123,568,79,550,73,"A",0,"K_550_568"
"K",123,570,52,576,49,"N",0,"K_570_576"
"K",123,585,64,815,61,"N",1,"K_585_815"
"K",123,605,72,799,64,"N",0,"K_605_799"
"K",123,616,78,692,50,"H",0,"K_616_692"
"K",123,644,48,555,44,"N",0,"K_555_644"
"K",123,646,70,601,51,"N",0,"K_601_646"
"K",123,654,64,574,55,"N",0,"K_574_654"
"K",123,687,69,634,64,"N",0,"K_634_687"
"K",123,703,76,594,56,"N",0,"K_594_703"
"K",123,704,84,589,77,"N",0,"K_589_704"
"K",123,705,86,795,67,"H",0,"K_705_795"
"K",123,712,74,635,56,"N",0,"K_635_712"
"K",123,714,57,678,42,"N",0,"K_678_714"
"K",123,716,85,820,64,"A",0,"K_716_820"
"K",123,728,57,854,55,"A",0,"K_728_854"
"K",123,747,51,693,44,"H",0,"K_693_747"
"K",123,749,71,587,55,"N",0,"K_587_749"
"K",123,752,73,792,66,"N",0,"K_752_792"
"K",123,753,85,730,72,"N",0,"K_730_753"
"K",123,754,88,748,63,"H",0,"K_748_754"
"K",123,758,72,732,68,"N",0,"K_732_758"
"K",123,761,89,643,79,"A",0,"K_643_761"
"K",123,764,65,731,61,"A",0,"K_731_764"
"K",123,782,80,744,51,"N",0,"K_744_782"
"K",123,800,107,516,83,"N",0,"K_516_800"
"K",123,813,88,785,70,"N",0,"K_785_813"
"K",123,819,71,664,62,"H",0,"K_664_819"
"K",123,825,62,847,59,"H",0,"K_825_847"
"K",123,844,76,622,66,"N",0,"K_622_844"
"K",123,846,81,626,63,"N",0,"K_626_846"
"K",124,502,63,557,59,"A",0,"K_502_557"
"K",124,503,75,639,67,"H",0,"K_503_639"
"K",124,505,58,608,57,"H",0,"K_505_608"
"K",124,506,93,632,79,"H",0,"K_506_632"
"K",124,507,79,813,65,"N",0,"K_507_813"
"K",124,508,89,734,70,"H",0,"K_508_734"
"K",124,512,68,841,55,"H",0,"K_512_841"
"K",124,520,89,581,77,"A",1,"K_520_581"
"K",124,522,74,646,69,"N",1,"K_522_646"
"K",124,524,71,657,62,"H",0,"K_524_657"
"K",124,526,85,620,80,"H",2,"K_526_620"
"K",124,527,59,831,57,"H",0,"K_527_831"
"K",124,530,60,846,52,"N",0,"K_530_846"
"K",124,535,73,844,51,"N",0,"K_535_844"
"K",124,536,76,701,68,"H",0,"K_536_701"
"K",124,539,71,818,60,"H",0,"K_539_818"
"K",124,547,78,510,75,"N",0,"K_510_547"
"K",124,549,78,843,75,"H",0,"K_549_843"
"K",124,551,95,606,82,"H",0,"K_551_606"
"K",124,556,84,629,82,"H",0,"K_556_629"
"K",124,559,84,651,80,"H",0,"K_559_651"
"K",124,561,64,567,60,"A",0,"K_561_567"
"K",124,566,71,681,70,"A",0,"K_566_681"
"K",124,568,65,585,58,"N",0,"K_568_585"
"K",124,582,81,733,75,"H",0,"K_582_733"
"K",124,593,67,523,54,"H",0,"K_523_593"
"K",124,599,86,546,85,"H",1,"K_546_599"
"K",124,602,61,605,56,"N",1,"K_602_605"
"K",124,612,69,558,64,"H",0,"K_558_612"
"K",124,615,72,825,66,"A",0,"K_615_825"
"K",124,623,75,671,68,"A",0,"K_623_671"
"K",124,625,69,670,67,"A",0,"K_625_670"
"K",124,627,80,704,54,"N",0,"K_627_704"
"K",124,628,59,849,44,"H",0,"K_628_849"
"K",124,631,69,718,63,"N",0,"K_631_718"
"K",124,636,66,637,52,"A",0,"K_636_637"
"K",124,641,62,780,52,"H",0,"K_641_780"
"K",124,647,93,807,73,"A",0,"K_647_807"
"K",124,650,51,613,48,"A",0,"K_613_650"
"K",124,655,55,674,52,"H",0,"K_655_674"
"K",124,659,68,541,62,"N",0,"K_541_659"
"K",124,660,88,737,78,"H",0,"K_660_737"
"K",124,663,65,853,56,"H",0,"K_663_853"
"K",124,665,73,619,72,"H",0,"K_619_665"
"K",124,666,69,617,62,"H",0,"K_617_666"
"K",124,669,74,534,65,"H",0,"K_534_669"
"K",124,675,71,504,58,"H",0,"K_504_675"
"K",124,687,74,752,57,"N",0,"K_687_752"
"K",124,690,74,836,59,"A",0,"K_690_836"
"K",124,699,74,597,60,"H",0,"K_597_699"
"K",124,700,66,611,62,"N",0,"K_611_700"
"K",124,708,83,577,76,"A",0,"K_577_708"
"K",124,712,71,723,63,"N",0,"K_712_723"
"K",124,715,57,673,53,"H",0,"K_673_715"
"K",124,717,66,573,61,"H",0,"K_573_717"
"K",124,719,85,529,48,"H",0,"K_529_719"
"K",124,722,79,521,76,"H",0,"K_521_722"
"K",124,724,60,834,53,"H",0,"K_724_834"
"K",124,726,65,725,62,"H",0,"K_725_726"
"K",124,727,75,538,53,"H",0,"K_538_727"
"K",124,728,74,531,68,"A",1,"K_531_728"
"K",124,736,56,854,45,"A",0,"K_736_854"
"K",124,741,65,569,56,"A",0,"K_569_741"
"K",124,742,68,767,66,"H",0,"K_742_767"
"K",124,743,65,775,64,"H",0,"K_743_775"
"K",124,749,55,714,46,"N",1,"K_714_749"
"K",124,753,62,755,59,"N",0,"K_753_755"
"K",124,757,82,565,76,"A",1,"K_565_757"
"K",124,765,73,751,72,"A",0,"K_751_765"
"K",124,769,67,518,63,"A",0,"K_518_769"
"K",124,771,63,603,56,"H",0,"K_603_771"
"K",124,772,74,583,56,"H",0,"K_583_772"
"K",124,773,89,804,64,"H",0,"K_773_804"
"K",124,779,79,578,63,"A",0,"K_578_779"
"K",124,781,76,758,72,"N",1,"K_758_781"
"K",124,782,63,766,62,"A",0,"K_766_782"
"K",124,790,68,827,59,"A",0,"K_790_827"
"K",124,794,75,796,59,"A",0,"K_794_796"
"K",124,798,66,537,64,"A",0,"K_537_798"
"K",124,802,63,801,59,"H",0,"K_801_802"
"K",124,805,82,661,61,"H",0,"K_661_805"
"K",124,808,94,806,87,"H",1,"K_806_808"
"K",124,809,66,824,55,"H",0,"K_809_824"
"K",124,810,75,783,54,"A",0,"K_783_810"
"K",124,816,69,570,56,"N",0,"K_570_816"
"K",124,817,72,788,61,"H",0,"K_788_817"
"K",124,821,79,852,70,"H",0,"K_821_852"
"K",124,822,61,756,58,"H",0,"K_756_822"
"K",124,823,73,649,63,"A",0,"K_649_823"
"K",124,828,64,528,61,"N",0,"K_528_828"
"K",124,839,76,695,63,"H",0,"K_695_839"
"K",124,840,70,511,67,"A",0,"K_511_840"
"K",124,845,80,654,66,"H",0,"K_654_845"
"K",124,848,51,553,50,"H",0,"K_553_848"
"K",125,507,67,700,54,"N",0,"K_507_700"
"K",125,515,74,604,57,"A",0,"K_515_604"
"K",125,533,64,509,50,"H",0,"K_509_533"
"K",125,548,75,677,66,"N",0,"K_548_677"
"K",125,564,95,748,82,"H",0,"K_564_748"
"K",125,568,80,547,55,"N",0,"K_547_568"
"K",125,572,58,672,57,"A",0,"K_572_672"
"K",125,588,71,745,55,"H",0,"K_588_745"
"K",125,592,79,640,64,"A",0,"K_592_640"
"K",125,595,67,668,64,"A",0,"K_595_668"
"K",125,596,69,789,52,"A",0,"K_596_789"
"K",125,607,96,753,92,"H",1,"K_607_753"
"K",125,615,58,602,49,"N",0,"K_602_615"
"K",125,616,73,644,66,"H",0,"K_616_644"
"K",125,627,100,659,84,"N",0,"K_627_659"
"K",125,652,66,781,63,"N",0,"K_652_781"
"K",125,662,71,830,70,"A",0,"K_662_830"
"K",125,676,64,698,63,"H",0,"K_676_698"
"K",125,679,62,544,48,"A",0,"K_544_679"
"K",125,720,76,738,57,"H",0,"K_720_738"
"K",125,746,82,778,70,"A",0,"K_746_778"
"K",125,749,59,530,46,"N",0,"K_530_749"
"K",125,768,78,513,53,"N",0,"K_513_768"
"K",125,782,84,658,74,"N",0,"K_658_782"
"K",125,793,72,721,48,"H",0,"K_721_793"
"K",125,811,62,800,59,"N",1,"K_800_811"
"K",125,816,69,712,54,"N",0,"K_712_816"
"K",125,826,77,774,66,"N",0,"K_774_826"
"K",125,828,66,524,59,"A",0,"K_524_828"
"K",125,829,92,786,82,"A",0,"K_786_829"
"K",125,835,80,703,61,"N",0,"K_703_835"
"K",126,534,80,520,72,"H",0,"K_520_534"
"K",126,548,57,631,53,"N",0,"K_548_631"
"K",126,607,68,652,67,"H",0,"K_607_652"
"K",126,627,80,782,61,"N",0,"K_627_782"
"K",126,719,82,537,53,"H",0,"K_537_719"
"K",126,724,77,826,58,"H",0,"K_724_826"
"K",126,768,75,572,65,"N",0,"K_572_768"
"K",126,798,77,529,52,"H",0,"K_529_798"
"K",126,816,78,615,67,"N",0,"K_615_816"
"K",126,835,80,811,72,"N",0,"K_811_835"
"K",126,836,60,581,55,"H",0,"K_581_836"
"K",127,557,64,788,60,"N",0,"K_557_788"
"K",127,619,62,693,52,"N",0,"K_619_693"
"K",127,643,68,761,65,"A",0,"K_643_761"
"K",127,680,73,582,71,"N",1,"K_582_680"
"K",127,707,73,665,71,"N",0,"K_665_707"
"K",127,713,98,566,83,"H",0,"K_566_713"
"K",127,716,75,820,61,"H",0,"K_716_820"
"K",127,724,85,548,72,"H",0,"K_548_724"
"K",127,736,60,728,59,"H",1,"K_728_736"
"K",127,751,86,819,84,"H",2,"K_751_819"
"K",127,765,72,664,70,"H",0,"K_664_765"
"K",127,768,95,835,70,"N",0,"K_768_835"
"K",127,845,87,535,71,"H",0,"K_535_845"
"K",128,564,73,565,63,"N",0,"K_564_565"
"K",128,571,59,619,47,"N",0,"K_571_619"
"K",128,596,45,743,37,"N",0,"K_596_743"
"K",128,603,67,717,63,"N",0,"K_603_717"
"K",128,610,63,683,51,"N",0,"K_610_683"
"K",128,679,49,588,48,"A",0,"K_588_679"
"K",128,680,73,713,60,"A",0,"K_680_713"
"K",128,707,79,560,67,"N",0,"K_560_707"
"K",128,725,66,841,55,"N",0,"K_725_841"
"K",128,726,71,512,68,"N",0,"K_512_726"
"K",128,731,61,651,56,"N",0,"K_651_731"
"K",128,746,61,764,48,"N",0,"K_746_764"
"K",128,757,76,808,44,"N",0,"K_757_808"
"K",128,767,61,742,59,"N",0,"K_742_767"
"K",128,772,66,802,61,"N",0,"K_772_802"
"K",128,779,67,569,55,"N",0,"K_569_779"
"K",128,786,74,549,73,"N",0,"K_549_786"
"K",128,789,74,741,45,"N",0,"K_741_789"
"K",128,801,64,661,58,"N",0,"K_661_801"
"K",128,809,65,583,52,"N",0,"K_583_809"
"K",128,853,75,663,66,"N",0,"K_663_853"
"K",129,503,72,836,57,"N",0,"K_503_836"
"K",129,511,73,783,68,"N",0,"K_511_783"
"K",129,514,64,505,54,"N",0,"K_505_514"
"K",129,515,80,604,67,"N",0,"K_515_604"
"K",129,538,57,757,50,"N",0,"K_538_757"
"K",129,539,82,818,67,"N",0,"K_539_818"
"K",129,556,65,521,61,"N",0,"K_521_556"
"K",129,596,64,641,62,"N",0,"K_596_641"
"K",129,603,62,660,59,"N",0,"K_603_660"
"K",129,608,50,685,49,"N",0,"K_608_685"
"K",129,610,57,523,55,"N",0,"K_523_610"
"K",129,617,71,809,52,"N",0,"K_617_809"
"K",129,632,83,506,65,"N",0,"K_506_632"
"K",129,639,76,534,67,"N",0,"K_534_639"
"K",129,640,71,674,57,"N",0,"K_640_674"
"K",129,647,94,564,91,"N",0,"K_564_647"
"K",129,650,75,526,64,"N",0,"K_526_650"
"K",129,662,82,606,64,"N",0,"K_606_662"
"K",129,666,75,801,56,"H",0,"K_666_801"
"K",129,668,66,551,63,"N",0,"K_551_668"
"K",129,671,70,738,58,"N",0,"K_671_738"
"K",129,673,59,670,55,"N",0,"K_670_673"
"K",129,698,71,676,64,"N",0,"K_676_698"
"K",129,699,68,620,55,"H",0,"K_620_699"
"K",129,702,58,613,57,"N",0,"K_613_702"
"K",129,716,80,643,66,"H",0,"K_643_716"
"K",129,719,73,669,58,"N",0,"K_669_719"
"K",129,722,79,629,70,"N",0,"K_629_722"
"K",129,725,84,840,73,"N",0,"K_725_840"
"K",129,729,60,715,42,"N",0,"K_715_729"
"K",129,731,68,843,57,"N",0,"K_731_843"
"K",129,747,60,593,52,"N",0,"K_593_747"
"K",129,751,78,765,72,"H",0,"K_751_765"
"K",129,754,64,557,52,"N",0,"K_557_754"
"K",129,769,59,675,44,"N",0,"K_675_769"
"K",129,773,73,508,52,"N",0,"K_508_773"
"K",129,779,56,780,37,"N",0,"K_779_780"
"K",129,786,86,559,84,"N",1,"K_559_786"
"K",129,789,68,599,53,"N",0,"K_599_789"
"K",129,796,73,637,65,"N",0,"K_637_796"
"K",129,798,78,690,77,"N",0,"K_690_798"
"K",129,805,69,767,55,"N",0,"K_767_805"
"K",129,810,79,726,47,"N",0,"K_726_810"
"K",129,817,65,701,64,"N",0,"K_701_817"
"K",129,821,74,536,70,"N",0,"K_536_821"
"K",129,822,76,756,69,"N",0,"K_756_822"
"K",129,824,66,772,47,"N",0,"K_772_824"
"K",129,827,76,518,71,"H",0,"K_518_827"
"K",129,829,87,746,55,"N",0,"K_746_829"
"K",129,830,60,831,56,"N",0,"K_830_831"
"K",129,839,78,595,66,"N",0,"K_595_839"
"K",129,852,57,502,55,"N",0,"K_502_852"
"K",129,853,59,546,55,"H",0,"K_546_853"
"K",130,514,61,608,49,"N",0,"K_514_608"
"K",130,527,80,662,66,"N",0,"K_527_662"
"K",130,533,74,616,59,"H",0,"K_533_616"
"K",130,539,91,725,87,"N",2,"K_539_725"
"K",130,571,63,747,51,"N",0,"K_571_747"
"K",130,577,80,668,76,"N",0,"K_577_668"
"K",130,592,74,515,71,"N",0,"K_515_592"
"K",130,610,73,707,56,"N",0,"K_610_707"
"K",130,625,61,849,56,"N",0,"K_625_849"
"K",130,628,67,673,57,"N",0,"K_628_673"
"K",130,636,63,722,62,"N",0,"K_636_722"
"K",130,639,72,719,59,"N",0,"K_639_719"
"K",130,640,68,504,61,"N",0,"K_504_640"
"K",130,647,75,807,73,"N",0,"K_647_807"
"K",130,655,92,827,73,"A",0,"K_655_827"
"K",130,666,68,617,54,"H",0,"K_617_666"
"K",130,671,61,623,56,"N",0,"K_623_671"
"K",130,698,69,721,63,"N",0,"K_698_721"
"K",130,699,70,702,59,"H",0,"K_699_702"
"K",130,708,79,830,67,"N",0,"K_708_830"
"K",130,720,63,729,56,"N",0,"K_720_729"
"K",130,727,68,538,57,"N",0,"K_538_727"
"K",130,731,68,829,54,"N",0,"K_731_829"
"K",130,754,63,817,60,"N",0,"K_754_817"
"K",130,769,79,790,71,"N",0,"K_769_790"
"K",130,773,66,632,59,"N",0,"K_632_773"
"K",130,779,73,789,59,"N",0,"K_779_789"
"K",130,786,58,603,57,"N",0,"K_603_786"
"K",130,793,77,796,70,"N",0,"K_793_796"
"K",130,794,86,556,53,"N",0,"K_556_794"
"K",130,798,77,503,69,"N",0,"K_503_798"
"K",130,805,63,824,60,"N",0,"K_805_824"
"K",130,810,71,511,59,"N",0,"K_511_810"
"K",130,822,68,650,64,"N",0,"K_650_822"
"K",130,839,82,695,71,"N",0,"K_695_839"
"K",130,852,60,821,47,"N",0,"K_821_852"
"K",130,853,70,596,59,"H",0,"K_596_853"
"K",131,507,80,828,67,"H",0,"K_507_828"
"K",131,527,85,708,82,"N",0,"K_527_708"
"K",131,577,78,839,66,"N",0,"K_577_839"
"K",131,592,81,655,65,"N",0,"K_592_655"
"K",131,610,60,571,56,"N",0,"K_571_610"
"K",131,628,53,671,48,"N",0,"K_628_671"
"K",131,636,79,698,65,"N",0,"K_636_698"
"K",131,639,71,798,66,"N",0,"K_639_798"
"K",131,666,57,805,46,"H",0,"K_666_805"
"K",131,699,70,822,63,"H",1,"K_699_822"
"K",131,720,52,625,51,"N",0,"K_625_720"
"K",131,727,78,647,70,"N",0,"K_647_727"
"K",131,754,69,852,64,"N",1,"K_754_852"
"K",131,769,65,640,61,"N",0,"K_640_769"
"K",131,773,57,514,44,"N",0,"K_514_773"
"K",131,786,65,731,61,"N",0,"K_731_786"
"K",131,793,74,794,70,"N",0,"K_793_794"
"K",131,810,71,539,52,"N",0,"K_539_810"
"K",131,853,62,779,61,"H",0,"K_779_853"
"K",132,577,78,527,76,"N",0,"K_527_577"
"K",132,592,49,769,47,"N",0,"K_592_769"
"K",132,628,67,720,60,"N",0,"K_628_720"
"K",132,636,80,793,68,"N",0,"K_636_793"
"K",132,716,95,751,87,"H",0,"K_716_751"
"L",8,662,102,610,75,"H",0,"L_610_662"
"L",8,828,82,703,65,"N",0,"L_703_828"
"L",9,610,74,703,73,"N",0,"L_610_703"
"L",9,662,81,828,63,"H",0,"L_662_828"
"L",9,671,45,531,34,"H",0,"L_531_671"
"L",9,855,74,537,50,"N",0,"L_537_855"
"L",10,537,71,531,58,"N",0,"L_531_537"
"L",10,548,98,775,95,"N",0,"L_548_775"
"L",10,671,86,855,61,"H",0,"L_671_855"
"L",10,793,103,508,44,"H",0,"L_508_793"
"L",11,502,81,514,45,"H",0,"L_502_514"
"L",11,504,96,632,65,"H",0,"L_504_632"
"L",11,509,59,589,54,"A",2,"L_509_589"
"L",11,515,92,762,52,"H",0,"L_515_762"
"L",11,517,80,784,68,"N",0,"L_517_784"
"L",11,518,71,800,68,"H",0,"L_518_800"
"L",11,527,86,700,47,"H",0,"L_527_700"
"L",11,534,72,541,69,"A",0,"L_534_541"
"L",11,535,77,801,37,"A",0,"L_535_801"
"L",11,549,70,619,39,"H",0,"L_549_619"
"L",11,551,83,516,44,"N",0,"L_516_551"
"L",11,556,78,572,64,"H",0,"L_556_572"
"L",11,559,53,739,46,"H",0,"L_559_739"
"L",11,561,64,715,61,"A",0,"L_561_715"
"L",11,565,90,733,65,"N",0,"L_565_733"
"L",11,568,81,581,77,"N",0,"L_568_581"
"L",11,592,79,752,54,"H",0,"L_592_752"
"L",11,596,70,750,68,"H",0,"L_596_750"
"L",11,597,85,837,63,"H",0,"L_597_837"
"L",11,599,70,528,57,"A",0,"L_528_599"
"L",11,604,97,773,37,"H",0,"L_604_773"
"L",11,606,83,585,49,"H",0,"L_585_606"
"L",11,607,90,582,75,"H",0,"L_582_607"
"L",11,629,69,808,61,"H",0,"L_629_808"
"L",11,631,86,505,47,"N",0,"L_505_631"
"L",11,639,105,748,50,"N",0,"L_639_748"
"L",11,642,76,838,70,"A",0,"L_642_838"
"L",11,652,68,724,65,"H",0,"L_652_724"
"L",11,654,68,736,57,"N",0,"L_654_736"
"L",11,670,60,544,40,"H",0,"L_544_670"
"L",11,674,72,685,49,"H",0,"L_674_685"
"L",11,676,101,693,80,"H",0,"L_676_693"
"L",11,689,91,620,76,"A",0,"L_620_689"
"L",11,692,73,653,61,"N",0,"L_653_692"
"L",11,695,92,850,88,"H",0,"L_695_850"
"L",11,716,88,822,71,"H",0,"L_716_822"
"L",11,717,92,630,49,"H",0,"L_630_717"
"L",11,720,107,832,69,"H",0,"L_720_832"
"L",11,721,99,707,36,"H",0,"L_707_721"
"L",11,722,95,590,50,"H",0,"L_590_722"
"L",11,723,54,679,40,"H",0,"L_679_723"
"L",11,725,77,644,65,"H",0,"L_644_725"
"L",11,726,65,732,48,"H",0,"L_726_732"
"L",11,729,63,682,46,"H",0,"L_682_729"
"L",11,754,87,687,84,"N",0,"L_687_754"
"L",11,757,75,756,67,"H",0,"L_756_757"
"L",11,761,76,538,69,"N",0,"L_538_761"
"L",11,768,67,807,63,"N",0,"L_768_807"
"L",11,769,55,747,52,"H",0,"L_747_769"
"L",11,774,76,821,73,"A",0,"L_774_821"
"L",11,775,68,508,59,"N",0,"L_508_775"
"L",11,778,74,710,53,"H",0,"L_710_778"
"L",11,785,65,555,59,"A",0,"L_555_785"
"L",11,786,83,776,51,"H",0,"L_776_786"
"L",11,790,83,672,52,"H",0,"L_672_790"
"L",11,793,92,548,66,"H",0,"L_548_793"
"L",11,794,81,734,49,"H",0,"L_734_794"
"L",11,797,64,614,61,"N",0,"L_614_797"
"L",11,812,70,579,60,"N",0,"L_579_812"
"L",11,817,73,613,59,"H",0,"L_613_817"
"L",11,823,69,681,37,"H",0,"L_681_823"
"L",11,824,69,728,66,"N",0,"L_728_824"
"L",11,831,94,560,43,"H",0,"L_560_831"
"L",11,841,71,805,60,"N",0,"L_805_841"
"L",11,843,50,686,42,"H",0,"L_686_843"
"L",11,845,72,740,60,"H",0,"L_740_845"
"L",12,505,70,748,66,"N",0,"L_505_748"
"L",12,507,55,533,49,"H",0,"L_507_533"
"L",12,520,81,688,42,"H",0,"L_520_688"
"L",12,530,78,573,58,"H",0,"L_530_573"
"L",12,538,56,732,53,"N",0,"L_538_732"
"L",12,546,88,615,82,"H",0,"L_546_615"
"L",12,549,67,797,49,"H",0,"L_549_797"
"L",12,551,77,679,65,"N",0,"L_551_679"
"L",12,554,72,605,66,"A",0,"L_554_605"
"L",12,569,78,519,62,"H",0,"L_519_569"
"L",12,581,76,544,69,"N",0,"L_544_581"
"L",12,583,86,683,67,"H",0,"L_583_683"
"L",12,597,73,768,63,"H",0,"L_597_768"
"L",12,598,88,545,69,"H",0,"L_545_598"
"L",12,602,79,552,74,"A",0,"L_552_602"
"L",12,603,69,611,59,"H",0,"L_603_611"
"L",12,612,75,657,71,"H",0,"L_612_657"
"L",12,614,81,619,62,"N",0,"L_614_619"
"L",12,629,68,812,40,"H",0,"L_629_812"
"L",12,636,91,713,57,"H",0,"L_636_713"
"L",12,637,70,847,60,"H",0,"L_637_847"
"L",12,639,81,631,74,"N",0,"L_631_639"
"L",12,643,72,804,64,"H",0,"L_643_804"
"L",12,648,73,524,59,"H",0,"L_524_648"
"L",12,653,65,710,50,"N",0,"L_653_710"
"L",12,661,82,815,80,"H",1,"L_661_815"
"L",12,663,98,567,61,"H",0,"L_567_663"
"L",12,668,73,594,50,"H",0,"L_594_668"
"L",12,670,78,568,68,"H",0,"L_568_670"
"L",12,675,90,705,55,"H",0,"L_675_705"
"L",12,676,67,517,58,"H",0,"L_517_676"
"L",12,678,79,798,66,"H",0,"L_678_798"
"L",12,703,66,634,54,"H",0,"L_634_703"
"L",12,706,56,658,55,"A",0,"L_658_706"
"L",12,719,83,659,66,"H",0,"L_659_719"
"L",12,720,87,654,75,"H",0,"L_654_720"
"L",12,723,69,516,61,"H",0,"L_516_723"
"L",12,725,84,565,73,"H",0,"L_565_725"
"L",12,733,94,644,90,"N",0,"L_644_733"
"L",12,736,73,832,68,"N",0,"L_736_832"
"L",12,754,74,781,73,"A",0,"L_754_781"
"L",12,761,65,726,63,"A",0,"L_726_761"
"L",12,765,71,753,62,"H",0,"L_753_765"
"L",12,778,72,692,49,"H",0,"L_692_778"
"L",12,782,67,813,56,"H",0,"L_782_813"
"L",12,783,92,766,72,"H",0,"L_766_783"
"L",12,784,72,693,69,"N",0,"L_693_784"
"L",12,786,78,728,60,"H",0,"L_728_786"
"L",12,788,72,543,66,"H",0,"L_543_788"
"L",12,796,79,751,64,"H",0,"L_751_796"
"L",12,805,76,740,63,"N",0,"L_740_805"
