"season","daynum","wteam","lteam","pct_both_tourney","id"
"I",103,830,606,0.32,"I_606_830"
"I",103,835,711,0.003,"I_711_835"
"I",103,838,776,0.001,"I_776_838"
"I",103,840,726,0.009,"I_726_840"
"I",103,842,681,0.001,"I_681_842"
"I",103,843,829,0.084,"I_829_843"
"I",103,844,654,0.007,"I_654_844"
"I",103,846,587,0.02,"I_587_846"
"I",103,849,720,0.074,"I_720_849"
"I",103,851,630,0.001,"I_630_851"
"I",103,853,663,0.055,"I_663_853"
"I",103,855,845,0.017,"I_845_855"
"I",104,528,828,0.018,"I_528_828"
"I",104,569,578,0.025,"I_569_578"
"I",104,658,766,0.02,"I_658_766"
"I",104,659,627,0.001,"I_627_659"
"I",104,661,836,0.039,"I_661_836"
"I",104,676,817,0.094,"I_676_817"
"I",104,695,577,1,"I_577_695"
"I",104,698,636,0.116,"I_636_698"
"I",104,708,662,0.776,"I_662_708"
"I",104,731,559,0.806,"I_559_731"
"I",104,746,831,0.063,"I_746_831"
"I",104,800,522,0.071,"I_522_800"
"I",104,839,549,0.607,"I_549_839"
"I",105,516,594,0.001,"I_516_594"
"I",105,527,764,0.818,"I_527_764"
"I",105,536,557,0.116,"I_536_557"
"I",105,547,585,0.004,"I_547_585"
"I",105,570,816,0.011,"I_570_816"
"I",105,586,550,0.002,"I_550_586"
"I",105,588,838,0.004,"I_588_838"
"I",105,589,704,0.01,"I_589_704"
"I",105,598,833,0.001,"I_598_833"
"I",105,614,525,0.001,"I_525_614"
"I",105,669,520,0.02,"I_520_669"
"I",105,685,773,0.002,"I_685_773"
"I",105,717,786,0.201,"I_717_786"
"I",105,722,721,0.765,"I_721_722"
"I",105,744,541,0.002,"I_541_744"
"I",105,750,679,0.004,"I_679_750"
"I",105,803,502,0.007,"I_502_803"
"I",105,852,821,0.078,"I_821_852"
"I",106,510,815,0.001,"I_510_815"
"I",106,595,830,0.183,"I_595_830"
"I",106,604,592,0.311,"I_592_604"
"I",106,671,738,0.114,"I_671_738"
"I",106,678,575,0.009,"I_575_678"
"I",106,687,797,0.016,"I_687_797"
"I",106,777,745,0.003,"I_745_777"
"I",106,788,651,0.11,"I_651_788"
"I",106,800,646,0.008,"I_646_800"
"I",106,817,754,0.033,"I_754_817"
"I",107,503,537,0.002,"I_503_537"
"I",107,518,655,0.185,"I_518_655"
"I",107,519,752,0.009,"I_519_752"
"I",107,526,613,0.055,"I_526_613"
"I",107,528,657,0.003,"I_528_657"
"I",107,530,624,0.011,"I_530_624"
"I",107,534,581,0.002,"I_534_581"
"I",107,535,845,0.023,"I_535_845"
"I",107,546,771,0.036,"I_546_771"
"I",107,551,695,0.314,"I_551_695"
"I",107,556,796,0.159,"I_556_796"
"I",107,559,668,0.038,"I_559_668"
"I",107,562,626,0.011,"I_562_626"
"I",107,568,850,0.004,"I_568_850"
"I",107,574,654,0.011,"I_574_654"
"I",107,576,723,0.038,"I_576_723"
"I",107,583,801,0.002,"I_583_801"
"I",107,597,802,0.02,"I_597_802"
"I",107,599,569,0.172,"I_569_599"
"I",107,600,554,0.011,"I_554_600"
"I",107,607,732,0.101,"I_607_732"
"I",107,615,602,0.015,"I_602_615"
"I",107,622,844,0.012,"I_622_844"
"I",107,623,849,0.597,"I_623_849"
"I",107,628,720,0.013,"I_628_720"
"I",107,636,521,0.046,"I_521_636"
"I",107,637,698,0.018,"I_637_698"
"I",107,639,661,0.029,"I_639_661"
"I",107,640,515,0.205,"I_515_640"
"I",107,645,848,0.005,"I_645_848"
"I",107,658,659,0.003,"I_658_659"
"I",107,669,719,0.005,"I_669_719"
"I",107,670,729,0.019,"I_670_729"
"I",107,673,625,0.033,"I_625_673"
"I",107,676,629,0.172,"I_629_676"
"I",107,700,813,0.001,"I_700_813"
"I",107,712,524,0.006,"I_524_712"
"I",107,714,846,0.018,"I_714_846"
"I",107,741,663,0.015,"I_663_741"
"I",107,742,699,0.209,"I_699_742"
"I",107,743,775,0.053,"I_743_775"
"I",107,749,587,0.043,"I_587_749"
"I",107,761,716,0.002,"I_716_761"
"I",107,772,617,0.029,"I_617_772"
"I",107,778,603,0.012,"I_603_778"
"I",107,779,596,0.059,"I_596_779"
"I",107,780,660,0.038,"I_660_780"
"I",107,781,753,0.001,"I_753_781"
"I",107,789,578,0.025,"I_578_789"
"I",107,790,674,0.069,"I_674_790"
"I",107,793,794,0.017,"I_793_794"
"I",107,805,549,0.602,"I_549_805"
"I",107,811,702,0.013,"I_702_811"
"I",107,825,635,0.004,"I_635_825"
"I",107,827,504,0.605,"I_504_827"
"I",107,828,611,0.003,"I_611_828"
"I",107,829,831,0.043,"I_829_831"
"I",107,836,798,0.051,"I_798_836"
"I",107,839,577,0.83,"I_577_839"
"I",107,853,641,0.03,"I_641_853"
"I",108,511,725,0.155,"I_511_725"
"I",108,513,835,0.003,"I_513_835"
"I",108,522,784,0.009,"I_522_784"
"I",108,543,677,0.003,"I_543_677"
"I",108,565,538,0.002,"I_538_565"
"I",108,572,711,0.003,"I_572_711"
"I",108,589,627,0.003,"I_589_627"
"I",108,605,590,0.001,"I_590_605"
"I",108,606,662,0.654,"I_606_662"
"I",108,620,564,0.002,"I_564_620"
"I",108,672,516,0.004,"I_516_672"
"I",108,679,648,0.003,"I_648_679"
"I",108,686,745,0.001,"I_686_745"
"I",108,687,791,0.005,"I_687_791"
"I",108,703,768,0.01,"I_703_768"
"I",108,704,653,0.002,"I_653_704"
"I",108,713,621,0.001,"I_621_713"
"I",108,718,631,0.004,"I_631_718"
"I",108,724,548,0.005,"I_548_724"
"I",108,726,512,0.002,"I_512_726"
"I",108,727,757,0.033,"I_727_757"
"I",108,777,588,0.003,"I_588_777"
"I",108,782,541,0.007,"I_541_782"
"I",108,783,818,0.175,"I_783_818"
"I",108,809,667,0.004,"I_667_809"
"I",108,810,539,0.033,"I_539_810"
"I",108,822,808,0.011,"I_808_822"
"I",108,824,756,0.01,"I_756_824"
"I",108,838,544,0.001,"I_544_838"
"I",108,840,841,0.008,"I_840_841"
"I",108,851,855,0.002,"I_851_855"
"I",109,509,616,0.001,"I_509_616"
"I",109,531,728,0.006,"I_531_728"
"I",109,533,642,0.005,"I_533_642"
"I",109,736,854,0.009,"I_736_854"
"I",110,502,821,0.138,"I_502_821"
"I",110,504,675,0.83,"I_504_675"
"I",110,512,725,0.018,"I_512_725"
"I",110,513,672,0.003,"I_513_672"
"I",110,515,769,0.122,"I_515_769"
"I",110,522,633,0.003,"I_522_633"
"I",110,525,759,0.001,"I_525_759"
"I",110,526,756,0.004,"I_526_756"
"I",110,529,855,0.003,"I_529_855"
"I",110,530,690,0.001,"I_530_690"
"I",110,534,626,0.003,"I_534_626"
"I",110,535,719,0.001,"I_535_719"
"I",110,536,701,0.064,"I_536_701"
"I",110,537,587,0.001,"I_537_587"
"I",110,541,653,0.001,"I_541_653"
"I",110,544,750,0.001,"I_544_750"
"I",110,546,772,0.206,"I_546_772"
"I",110,547,510,0.006,"I_510_547"
"I",110,548,677,0.001,"I_548_677"
"I",110,549,651,0.765,"I_549_651"
"I",110,556,637,0.055,"I_556_637"
"I",110,559,717,0.314,"I_559_717"
"I",110,565,757,0.005,"I_565_757"
"I",110,566,621,0.001,"I_566_621"
"I",110,574,520,0.014,"I_520_574"
"I",110,575,503,0.006,"I_503_575"
"I",110,576,799,0.005,"I_576_799"
"I",110,581,552,0.001,"I_552_581"
"I",110,582,733,0.002,"I_582_733"
"I",110,583,788,0.007,"I_583_788"
"I",110,585,833,0.001,"I_585_833"
"I",110,586,597,0.036,"I_586_597"
"I",110,592,674,0.3,"I_592_674"
"I",110,594,703,0.001,"I_594_703"
"I",110,596,663,0.004,"I_596_663"
"I",110,599,578,0.016,"I_578_599"
"I",110,602,570,0.011,"I_570_602"
"I",110,604,790,0.078,"I_604_790"
"I",110,605,809,0.011,"I_605_809"
"I",110,607,802,0.124,"I_607_802"
"I",110,615,635,0.001,"I_615_635"
"I",110,617,771,0.001,"I_617_771"
"I",110,620,808,0.003,"I_620_808"
"I",110,622,816,0.009,"I_622_816"
"I",110,623,729,0.039,"I_623_729"
"I",110,624,654,0.008,"I_624_654"
"I",110,631,543,0.015,"I_543_631"
"I",110,636,629,0.185,"I_629_636"
"I",110,639,562,0.046,"I_562_639"
"I",110,640,518,0.314,"I_518_640"
"I",110,648,776,0.001,"I_648_776"
"I",110,650,767,0.01,"I_650_767"
"I",110,658,845,0.113,"I_658_845"
"I",110,660,801,0.011,"I_660_801"
"I",110,666,805,0.644,"I_666_805"
"I",110,669,678,0.019,"I_669_678"
"I",110,671,715,0.134,"I_671_715"
"I",110,676,521,0.012,"I_521_676"
"I",110,679,745,0.006,"I_679_745"
"I",110,685,804,0.001,"I_685_804"
"I",110,699,798,0.136,"I_699_798"
"I",110,700,828,0.001,"I_700_828"
"I",110,702,807,0.001,"I_702_807"
"I",110,704,782,0.016,"I_704_782"
"I",110,708,595,0.597,"I_595_708"
"I",110,714,844,0.01,"I_714_844"
"I",110,720,625,0.033,"I_625_720"
"I",110,722,698,0.098,"I_698_722"
"I",110,724,718,0.002,"I_718_724"
"I",110,726,511,0.022,"I_511_726"
"I",110,727,538,0.007,"I_538_727"
"I",110,728,854,0.017,"I_728_854"
"I",110,730,652,0.007,"I_652_730"
"I",110,731,843,0.159,"I_731_843"
"I",110,736,531,0.012,"I_531_736"
"I",110,737,668,0.052,"I_668_737"
"I",110,738,673,0.016,"I_673_738"
"I",110,742,811,0.08,"I_742_811"
"I",110,743,641,0.067,"I_641_743"
"I",110,749,613,0.244,"I_613_749"
"I",110,752,792,0.002,"I_752_792"
"I",110,754,852,0.029,"I_754_852"
"I",110,755,753,0.002,"I_753_755"
"I",110,761,643,0.001,"I_643_761"
"I",110,762,682,0.001,"I_682_762"
"I",110,764,829,0.373,"I_764_829"
"I",110,766,659,0.001,"I_659_766"
"I",110,774,826,0.002,"I_774_826"
"I",110,777,686,0.001,"I_686_777"
"I",110,779,789,0.187,"I_779_789"
"I",110,780,573,0.069,"I_573_780"
"I",110,781,758,0.01,"I_758_781"
"I",110,783,810,0.122,"I_783_810"
"I",110,786,603,0.039,"I_603_786"
"I",110,793,721,0.605,"I_721_793"
"I",110,796,794,0.025,"I_794_796"
"I",110,815,600,0.001,"I_600_815"
"I",110,817,557,0.035,"I_557_817"
"I",110,818,539,0.04,"I_539_818"
"I",110,822,564,0.002,"I_564_822"
"I",110,825,723,0.036,"I_723_825"
"I",110,827,655,0.644,"I_655_827"
"I",110,830,551,0.141,"I_551_830"
"I",110,831,778,0.011,"I_778_831"
"I",110,832,645,0.002,"I_645_832"
"I",110,835,661,0.013,"I_661_835"
"I",110,836,554,0.03,"I_554_836"
"I",110,838,739,0.001,"I_739_838"
"I",110,842,713,0.001,"I_713_842"
"I",110,846,519,0.033,"I_519_846"
"I",110,853,569,0.291,"I_569_853"
"I",111,509,555,0.001,"I_509_555"
"I",111,524,785,0.001,"I_524_785"
"I",111,527,746,0.707,"I_527_746"
"I",111,528,712,0.021,"I_528_712"
"I",111,577,662,0.663,"I_577_662"
"I",111,589,744,0.01,"I_589_744"
"I",111,644,642,0.009,"I_642_644"
"I",111,670,849,0.311,"I_670_849"
"I",111,695,840,0.124,"I_695_840"
"I",111,741,775,0.012,"I_741_775"
"I",111,800,601,0.005,"I_601_800"
"I",111,839,606,0.902,"I_606_839"
"I",112,536,502,0.19,"I_502_536"
"I",112,588,679,0.015,"I_588_679"
"I",112,600,585,0.003,"I_585_600"
"I",112,685,734,0.001,"I_685_734"
"I",112,687,787,0.025,"I_687_787"
"I",112,702,572,0.004,"I_572_702"
"I",112,711,811,0.003,"I_711_811"
"I",112,742,597,0.067,"I_597_742"
"I",112,754,557,0.021,"I_557_754"
"I",112,786,829,0.333,"I_786_829"
"I",112,793,636,0.983,"I_636_793"
"I",112,817,852,0.022,"I_817_852"
"I",112,821,701,0.051,"I_701_821"
"I",112,824,613,0.095,"I_613_824"
"I",112,828,611,0.003,"I_611_828"
"I",112,838,777,0.002,"I_777_838"
"I",113,504,518,0.264,"I_504_518"
"I",113,519,792,0.009,"I_519_792"
"I",113,520,661,0.009,"I_520_661"
"I",113,559,778,0.102,"I_559_778"
"I",113,568,510,0.008,"I_510_568"
"I",113,586,547,0.019,"I_547_586"
"I",113,627,744,0.002,"I_627_744"
"I",113,662,551,0.199,"I_551_662"
"I",113,666,772,0.208,"I_666_772"
"I",113,671,670,0.384,"I_670_671"
"I",113,676,722,0.698,"I_676_722"
"I",113,682,580,0.001,"I_580_682"
"I",113,698,796,0.096,"I_698_796"
"I",113,731,603,0.062,"I_603_731"
"I",113,737,717,0.317,"I_717_737"
"I",113,749,562,0.139,"I_562_749"
"I",113,764,668,0.031,"I_668_764"
"I",113,830,708,0.268,"I_708_830"
"I",114,521,794,0.001,"I_521_794"
"I",114,524,813,0.001,"I_524_813"
"I",114,527,831,0.093,"I_527_831"
"I",114,529,798,0.014,"I_529_798"
"I",114,530,626,0.001,"I_530_626"
"I",114,534,639,0.024,"I_534_639"
"I",114,546,788,0.083,"I_546_788"
"I",114,549,780,0.204,"I_549_780"
"I",114,556,721,0.208,"I_556_721"
"I",114,573,651,0.264,"I_573_651"
"I",114,576,635,0.001,"I_576_635"
"I",114,578,596,0.005,"I_578_596"
"I",114,581,719,0.001,"I_581_719"
"I",114,587,624,0.005,"I_587_624"
"I",114,592,769,0.44,"I_592_769"
"I",114,598,554,0.005,"I_554_598"
"I",114,602,816,0.009,"I_602_816"
"I",114,614,832,0.001,"I_614_832"
"I",114,623,628,0.146,"I_623_628"
"I",114,629,637,0.024,"I_629_637"
"I",114,640,790,0.211,"I_640_790"
"I",114,643,765,0.001,"I_643_765"
"I",114,675,655,0.721,"I_655_675"
"I",114,690,669,0.001,"I_669_690"
"I",114,695,606,0.946,"I_606_695"
"I",114,714,575,0.013,"I_575_714"
"I",114,715,625,0.04,"I_625_715"
"I",114,720,673,0.008,"I_673_720"
"I",114,723,847,0.005,"I_723_847"
"I",114,741,743,0.122,"I_741_743"
"I",114,746,843,0.157,"I_746_843"
"I",114,779,663,0.073,"I_663_779"
"I",114,787,759,0.001,"I_759_787"
"I",114,789,641,0.018,"I_641_789"
"I",114,801,805,0.02,"I_801_805"
"I",114,815,645,0.001,"I_645_815"
"I",114,818,810,0.021,"I_810_818"
"I",114,825,570,0.022,"I_570_825"
"I",114,827,674,0.208,"I_674_827"
"I",114,836,537,0.007,"I_537_836"
"I",114,839,595,0.549,"I_595_839"
"I",114,846,678,0.027,"I_678_846"
"I",114,849,729,0.06,"I_729_849"
"I",114,853,775,0.04,"I_775_853"
"I",115,513,702,0.002,"I_513_702"
"I",115,522,667,0.01,"I_522_667"
"I",115,526,767,0.014,"I_526_767"
"I",115,528,785,0.001,"I_528_785"
"I",115,538,808,0.001,"I_538_808"
"I",115,539,725,0.027,"I_539_725"
"I",115,543,724,0.009,"I_543_724"
"I",115,574,844,0.011,"I_574_844"
"I",115,577,826,0.035,"I_577_826"
"I",115,605,646,0.002,"I_605_646"
"I",115,607,753,0.016,"I_607_753"
"I",115,622,851,0.009,"I_622_851"
"I",115,652,781,0.006,"I_652_781"
"I",115,654,552,0.002,"I_552_654"
"I",115,660,771,0.004,"I_660_771"
"I",115,672,835,0.01,"I_672_835"
"I",115,686,750,0.001,"I_686_750"
"I",115,687,762,0.007,"I_687_762"
"I",115,711,703,0.001,"I_703_711"
"I",115,712,657,0.004,"I_657_712"
"I",115,730,755,0.016,"I_730_755"
"I",115,744,658,0.014,"I_658_744"
"I",115,757,564,0.002,"I_564_757"
"I",115,758,732,0.006,"I_732_758"
"I",115,761,812,0.002,"I_761_812"
"I",115,766,541,0.001,"I_541_766"
"I",115,768,572,0.006,"I_572_768"
"I",115,783,726,0.07,"I_726_783"
"I",115,807,620,0.004,"I_620_807"
"I",115,809,601,0.006,"I_601_809"
"I",115,811,516,0.004,"I_516_811"
"I",115,822,647,0.002,"I_647_822"
"I",115,824,650,0.048,"I_650_824"
"I",115,840,511,0.133,"I_511_840"
"I",115,841,512,0.006,"I_512_841"
"I",115,842,582,0.009,"I_582_842"
"I",116,555,644,0.002,"I_555_644"
"I",116,613,802,0.023,"I_613_802"
"I",116,627,782,0.007,"I_627_782"
"I",116,679,776,0.001,"I_679_776"
"I",116,728,561,0.002,"I_561_728"
"I",116,742,756,0.006,"I_742_756"
"I",116,800,633,0.005,"I_633_800"
"I",116,854,612,0.001,"I_612_854"
"I",117,502,817,0.049,"I_502_817"
"I",117,504,674,0.183,"I_504_674"
"I",117,509,642,0.008,"I_509_642"
"I",117,511,841,0.061,"I_511_841"
"I",117,516,702,0.003,"I_516_702"
"I",117,519,580,0.008,"I_519_580"
"I",117,520,529,0.007,"I_520_529"
"I",117,525,832,0.002,"I_525_832"
"I",117,526,650,0.015,"I_526_650"
"I",117,531,612,0.001,"I_531_612"
"I",117,534,669,0.018,"I_534_669"
"I",117,539,726,0.014,"I_539_726"
"I",117,544,745,0.001,"I_544_745"
"I",117,547,850,0.002,"I_547_850"
"I",117,548,543,0.005,"I_543_548"
"I",117,549,546,0.671,"I_546_549"
"I",117,554,586,0.023,"I_554_586"
"I",117,556,794,0.011,"I_556_794"
"I",117,559,829,0.44,"I_559_829"
"I",117,568,598,0.006,"I_568_598"
"I",117,569,641,0.069,"I_569_641"
"I",117,570,576,0.022,"I_570_576"
"I",117,573,772,0.067,"I_573_772"
"I",117,574,855,0.002,"I_574_855"
"I",117,575,587,0.007,"I_575_587"
"I",117,578,853,0.008,"I_578_853"
"I",117,583,771,0.003,"I_583_771"
"I",117,588,648,0.001,"I_588_648"
"I",117,592,515,0.211,"I_515_592"
"I",117,593,693,0.001,"I_593_693"
"I",117,602,723,0.033,"I_602_723"
"I",117,605,522,0.02,"I_522_605"
"I",117,606,551,0.242,"I_551_606"
"I",117,607,758,0.072,"I_607_758"
"I",117,621,582,0.004,"I_582_621"
"I",117,622,535,0.002,"I_535_622"
"I",117,623,715,0.141,"I_623_715"
"I",117,628,673,0.017,"I_628_673"
"I",117,651,666,0.776,"I_651_666"
"I",117,663,775,0.007,"I_663_775"
"I",117,667,646,0.002,"I_646_667"
"I",117,671,729,0.075,"I_671_729"
"I",117,675,827,0.881,"I_675_827"
"I",117,676,637,0.087,"I_637_676"
"I",117,677,631,0.003,"I_631_677"
"I",117,678,562,0.023,"I_562_678"
"I",117,682,792,0.001,"I_682_792"
"I",117,685,632,0.001,"I_632_685"
"I",117,687,579,0.006,"I_579_687"
"I",117,698,629,0.04,"I_629_698"
"I",117,699,597,0.139,"I_597_699"
"I",117,701,754,0.01,"I_701_754"
"I",117,703,572,0.009,"I_572_703"
"I",117,714,626,0.004,"I_626_714"
"I",117,717,810,0.046,"I_717_810"
"I",117,722,521,0.017,"I_521_722"
"I",117,724,774,0.002,"I_724_774"
"I",117,727,565,0.021,"I_565_727"
"I",117,736,561,0.002,"I_561_736"
"I",117,743,599,0.208,"I_599_743"
"I",117,749,530,0.072,"I_530_749"
"I",117,755,652,0.008,"I_652_755"
"I",117,764,603,0.096,"I_603_764"
"I",117,765,751,0.001,"I_751_765"
"I",117,766,589,0.008,"I_589_766"
"I",117,769,604,0.142,"I_604_769"
"I",117,779,741,0.19,"I_741_779"
"I",117,780,801,0.009,"I_780_801"
"I",117,783,725,0.103,"I_725_783"
"I",117,788,617,0.008,"I_617_788"
"I",117,790,518,0.05,"I_518_790"
"I",117,793,796,0.743,"I_793_796"
"I",117,798,836,0.056,"I_798_836"
"I",117,803,787,0.003,"I_787_803"
"I",117,805,660,0.145,"I_660_805"
"I",117,808,757,0.001,"I_757_808"
"I",117,811,513,0.004,"I_513_811"
"I",117,816,615,0.011,"I_615_816"
"I",117,822,807,0.02,"I_807_822"
"I",117,824,767,0.04,"I_767_824"
"I",117,825,847,0.006,"I_825_847"
"I",117,831,843,0.015,"I_831_843"
"I",117,833,510,0.001,"I_510_833"
"I",117,839,662,0.698,"I_662_839"
"I",117,840,512,0.015,"I_512_840"
"I",117,842,733,0.002,"I_733_842"
"I",117,844,851,0.004,"I_844_851"
"I",117,845,552,0.003,"I_552_845"
"I",117,846,624,0.012,"I_624_846"
"I",117,848,814,0.001,"I_814_848"
"I",117,852,557,0.013,"I_557_852"
"I",118,503,639,0.021,"I_503_639"
"I",118,528,524,0.01,"I_524_528"
"I",118,555,533,0.001,"I_533_555"
"I",118,577,595,0.698,"I_577_595"
"I",118,613,742,0.12,"I_613_742"
"I",118,616,644,0.001,"I_616_644"
"I",118,627,653,0.002,"I_627_653"
"I",118,636,721,0.686,"I_636_721"
"I",118,640,655,0.881,"I_640_655"
"I",118,657,828,0.003,"I_657_828"
"I",118,661,719,0.002,"I_661_719"
"I",118,670,720,0.028,"I_670_720"
"I",118,704,541,0.004,"I_541_704"
"I",118,708,695,0.983,"I_695_708"
"I",118,737,778,0.063,"I_737_778"
"I",118,768,711,0.003,"I_711_768"
"I",118,781,730,0.011,"I_730_781"
"I",118,782,744,0.015,"I_744_782"
"I",118,786,731,0.743,"I_731_786"
"I",118,789,596,0.021,"I_596_789"
"I",118,800,784,0.005,"I_784_800"
"I",118,802,756,0.001,"I_756_802"
"I",118,849,738,0.126,"I_738_849"
"I",119,502,754,0.041,"I_502_754"
"I",119,516,803,0.002,"I_516_803"
"I",119,530,678,0.014,"I_530_678"
"I",119,536,821,0.499,"I_536_821"
"I",119,559,764,0.956,"I_559_764"
"I",119,562,846,0.058,"I_562_846"
"I",119,610,571,0.001,"I_571_610"
"I",119,624,575,0.004,"I_575_624"
"I",119,626,587,0.002,"I_587_626"
"I",119,631,630,0.002,"I_630_631"
"I",119,686,679,0.005,"I_679_686"
"I",119,714,749,0.2,"I_714_749"
"I",119,722,793,0.956,"I_722_793"
"I",119,776,588,0.001,"I_588_776"
"I",119,817,701,0.015,"I_701_817"
"I",119,836,529,0.027,"I_529_836"
"I",119,838,750,0.001,"I_750_838"
"I",120,519,791,0.001,"I_519_791"
"I",120,535,855,0.001,"I_535_855"
"I",120,580,752,0.001,"I_580_752"
"I",120,645,545,0.001,"I_545_645"
"I",120,654,851,0.004,"I_654_851"
"I",120,668,829,0.009,"I_668_829"
"I",120,675,518,0.168,"I_518_675"
"I",120,687,792,0.005,"I_687_792"
"I",120,708,551,0.213,"I_551_708"
"I",120,731,737,0.951,"I_731_737"
"I",120,779,775,0.038,"I_775_779"
"I",120,786,843,0.151,"I_786_843"
"I",120,814,848,0.001,"I_814_848"
"I",120,826,548,0.003,"I_548_826"
"I",120,830,839,0.311,"I_830_839"
"I",120,849,671,0.681,"I_671_849"
"I",121,504,515,0.14,"I_504_515"
"I",121,520,581,0.001,"I_520_581"
"I",121,527,778,0.086,"I_527_778"
"I",121,534,719,0.003,"I_534_719"
"I",121,546,617,0.031,"I_546_617"
"I",121,554,510,0.004,"I_510_554"
"I",121,592,604,0.496,"I_592_604"
"I",121,596,641,0.007,"I_596_641"
"I",121,598,833,0.001,"I_598_833"
"I",121,606,577,0.825,"I_577_606"
"I",121,623,738,0.113,"I_623_738"
"I",121,625,670,0.078,"I_625_670"
"I",121,629,556,0.079,"I_556_629"
"I",121,636,698,0.145,"I_636_698"
"I",121,637,521,0.005,"I_521_637"
"I",121,640,769,0.498,"I_640_769"
"I",121,651,780,0.254,"I_651_780"
"I",121,655,674,0.173,"I_655_674"
"I",121,660,583,0.013,"I_583_660"
"I",121,661,503,0.006,"I_503_661"
"I",121,662,695,0.684,"I_662_695"
"I",121,664,761,0.002,"I_664_761"
"I",121,666,788,0.061,"I_666_788"
"I",121,669,639,0.038,"I_639_669"
"I",121,715,628,0.038,"I_628_715"
"I",121,720,729,0.005,"I_720_729"
"I",121,721,794,0.018,"I_721_794"
"I",121,741,569,0.113,"I_569_741"
"I",121,772,801,0.004,"I_772_801"
"I",121,789,663,0.01,"I_663_789"
"I",121,796,676,0.633,"I_676_796"
"I",121,798,537,0.004,"I_537_798"
"I",121,805,771,0.023,"I_771_805"
"I",121,827,790,0.129,"I_790_827"
"I",121,831,746,0.06,"I_746_831"
"I",121,853,599,0.067,"I_599_853"
"I",122,522,667,0.009,"I_522_667"
"I",122,547,554,0.011,"I_547_554"
"I",122,568,585,0.002,"I_568_585"
"I",122,573,549,0.476,"I_549_573"
"I",122,586,598,0.006,"I_586_598"
"I",122,600,850,0.003,"I_600_850"
"I",122,605,784,0.003,"I_605_784"
"I",122,645,553,0.002,"I_553_645"
"I",122,650,742,0.051,"I_650_742"
"I",122,699,613,0.34,"I_613_699"
"I",122,717,603,0.046,"I_603_717"
"I",122,725,818,0.027,"I_725_818"
"I",122,726,810,0.011,"I_726_810"
"I",122,727,564,0.007,"I_564_727"
"I",122,757,807,0.003,"I_757_807"
"I",122,767,802,0.006,"I_767_802"
"I",122,783,841,0.063,"I_783_841"
"I",122,808,565,0.002,"I_565_808"
"I",122,809,633,0.004,"I_633_809"
"I",122,840,539,0.031,"I_539_840"
"I",123,519,580,0.004,"I_519_580"
"I",123,535,844,0.004,"I_535_844"
"I",123,547,600,0.008,"I_547_600"
"I",123,574,654,0.006,"I_574_654"
"I",123,586,568,0.033,"I_568_586"
"I",123,624,530,0.003,"I_530_624"
"I",123,627,541,0.002,"I_541_627"
"I",123,652,732,0.004,"I_652_732"
"I",123,687,682,0.019,"I_682_687"
"I",123,736,612,0.002,"I_612_736"
"I",123,766,659,0.001,"I_659_766"
"I",123,780,617,0.011,"I_617_780"
"I",123,800,605,0.029,"I_605_800"
"I",123,809,522,0.036,"I_522_809"
"I",123,816,635,0.002,"I_635_816"
"I",123,820,761,0.003,"I_761_820"
"I",123,822,620,0.071,"I_620_822"
"I",123,854,561,0.001,"I_561_854"
"I",124,502,852,0.016,"I_502_852"
"I",124,506,632,0.001,"I_506_632"
"I",124,513,516,0.004,"I_513_516"
"I",124,518,655,0.136,"I_518_655"
"I",124,526,824,0.079,"I_526_824"
"I",124,527,737,0.763,"I_527_737"
"I",124,531,561,0.001,"I_531_561"
"I",124,533,616,0.001,"I_533_616"
"I",124,534,503,0.004,"I_503_534"
"I",124,536,817,0.215,"I_536_817"
"I",124,537,520,0.003,"I_520_537"
"I",124,538,807,0.001,"I_538_807"
"I",124,546,801,0.026,"I_546_801"
"I",124,549,666,0.881,"I_549_666"
"I",124,555,642,0.003,"I_555_642"
"I",124,556,698,0.065,"I_556_698"
"I",124,557,701,0.009,"I_557_701"
"I",124,569,578,0.025,"I_569_578"
"I",124,573,771,0.014,"I_573_771"
"I",124,577,708,1,"I_577_708"
"I",124,581,529,0.001,"I_529_581"
"I",124,583,772,0.007,"I_583_772"
"I",124,586,547,0.025,"I_547_586"
"I",124,588,838,0.004,"I_588_838"
"I",124,597,613,0.081,"I_597_613"
"I",124,599,641,0.014,"I_599_641"
"I",124,602,570,0.019,"I_570_602"
"I",124,604,827,0.304,"I_604_827"
"I",124,606,595,0.499,"I_595_606"
"I",124,611,712,0.002,"I_611_712"
"I",124,621,680,0.001,"I_621_680"
"I",124,622,535,0.007,"I_535_622"
"I",124,628,738,0.025,"I_628_738"
"I",124,637,793,0.1,"I_637_793"
"I",124,645,614,0.003,"I_614_645"
"I",124,657,524,0.004,"I_524_657"
"I",124,660,651,0.21,"I_651_660"
"I",124,669,661,0.02,"I_661_669"
"I",124,670,715,0.042,"I_670_715"
"I",124,673,729,0.005,"I_673_729"
"I",124,674,515,0.022,"I_515_674"
"I",124,675,504,0.995,"I_504_675"
"I",124,678,562,0.016,"I_562_678"
"I",124,679,686,0.002,"I_679_686"
"I",124,687,519,0.046,"I_519_687"
"I",124,695,839,0.956,"I_695_839"
"I",124,699,756,0.001,"I_699_756"
"I",124,704,627,0.008,"I_627_704"
"I",124,714,624,0.019,"I_624_714"
"I",124,717,778,0.053,"I_717_778"
"I",124,719,639,0.007,"I_639_719"
