id,team,year,seed,win,loss,final round,coach
237,Syracuse,1976,NA,0,1,Round of 32 (1st rd),Roy Danforth
237,Syracuse,1977,NA,1,1,Sweet Sixteen (2nd rd),Jim Boeheim
237,Syracuse,1978,NA,0,1,Round of 32 (1st rd),Jim Boeheim
237,Syracuse,1979,4,1,1,Sweet Sixteen (3rd rd),Jim Boeheim
237,Syracuse,1980,1,1,1,Sweet Sixteen (3rd rd),Jim Boeheim
237,Syracuse,1983,6,1,1,Round of 32 (2nd rd),Jim Boeheim
237,Syracuse,1984,3,1,1,Sweet Sixteen (3rd rd),Jim Boeheim
237,Syracuse,1985,7,1,1,Round of 32 (2nd rd),Jim Boeheim
237,Syracuse,1986,2,1,1,Round of 32 (2nd rd),Jim Boeheim
237,Syracuse,1987,2,5,1,National Championship (6th rd),Jim Boeheim
237,Syracuse,1988,3,1,1,Round of 32 (2nd rd),Jim Boeheim
237,Syracuse,1989,2,3,1,Elite Eight (4th rd),Jim Boeheim
237,Syracuse,1990,2,2,1,Sweet Sixteen (3rd rd),Jim Boeheim
237,Syracuse,1991,2,0,1,Round of 64 (1st rd),Jim Boeheim
237,Syracuse,1992,6,1,1,Round of 32 (2nd rd),Jim Boeheim
237,Syracuse,1994,4,2,1,Sweet Sixteen (3rd rd),Jim Boeheim
237,Syracuse,1995,7,1,1,Round of 32 (2nd rd),Jim Boeheim
237,Syracuse,1996,4,5,1,National Championship (6th rd),Jim Boeheim
237,Syracuse,1998,5,2,1,Sweet Sixteen (3rd rd),Jim Boeheim
237,Syracuse,1999,8,0,1,Round of 64 (1st rd),Jim Boeheim
237,Syracuse,2000,4,2,1,Sweet Sixteen (3rd rd),Jim Boeheim
237,Syracuse,2001,5,1,1,Round of 32 (2nd rd),Jim Boeheim
237,Syracuse,2003,3,6,0,National Championship (6th rd),Jim Boeheim
237,Syracuse,2004,5,2,1,Sweet Sixteen (3rd rd),Jim Boeheim
237,Syracuse,2005,4,0,1,Round of 64 (1st rd),Jim Boeheim
237,Syracuse,2006,5,0,1,Round of 64 (1st rd),Jim Boeheim
237,Syracuse,2009,3,2,1,Sweet Sixteen (3rd rd),Jim Boeheim
237,Syracuse,2010,1,2,1,Sweet Sixteen (3rd rd),Jim Boeheim
238,Temple,1944,NA,1,1,Elite Eight (1st rd),Josh Cody
238,Temple,1956,NA,4,1,National Semifinals (4th rd),Harry Litwack
238,Temple,1958,NA,3,1,National Semifinals (4th rd),Harry Litwack
238,Temple,1964,NA,0,1,Round of 32 (1st rd),Harry Litwack
238,Temple,1967,NA,0,1,Round of 32 (1st rd),Harry Litwack
238,Temple,1970,NA,0,1,Round of 32 (1st rd),Harry Litwack
238,Temple,1972,NA,0,1,Round of 32 (1st rd),Harry Litwack
238,Temple,1979,7,0,1,Round of 64 (1st rd),Don Casey
238,Temple,1984,8,1,1,Round of 32 (2nd rd),John Chaney
238,Temple,1985,8,1,1,Round of 32 (2nd rd),John Chaney
238,Temple,1986,9,1,1,Round of 32 (2nd rd),John Chaney
238,Temple,1987,2,1,1,Round of 32 (2nd rd),John Chaney
238,Temple,1988,1,3,1,Elite Eight (4th rd),John Chaney
238,Temple,1990,11,0,1,Round of 64 (1st rd),John Chaney
238,Temple,1991,10,3,1,Elite Eight (4th rd),John Chaney
238,Temple,1992,11,0,1,Round of 64 (1st rd),John Chaney
238,Temple,1993,7,3,1,Elite Eight (4th rd),John Chaney
238,Temple,1994,4,1,1,Round of 32 (2nd rd),John Chaney
238,Temple,1995,10,0,1,Round of 64 (1st rd),John Chaney
238,Temple,1996,7,1,1,Round of 32 (2nd rd),John Chaney
238,Temple,1997,9,1,1,Round of 32 (2nd rd),John Chaney
238,Temple,1998,7,0,1,Round of 64 (1st rd),John Chaney
238,Temple,1999,6,3,1,Elite Eight (4th rd),John Chaney
238,Temple,2000,2,1,1,Round of 32 (2nd rd),John Chaney
238,Temple,2001,11,3,1,Elite Eight (4th rd),John Chaney
238,Temple,2008,12,0,1,Round of 64 (1st rd),Fran Dunphy
238,Temple,2009,11,0,1,Round of 64 (1st rd),Fran Dunphy
238,Temple,2010,5,0,1,Round of 64 (1st rd),Fran Dunphy
239,Tennessee,1967,NA,0,2,Sweet Sixteen (2nd rd),Ray Mears
239,Tennessee,1976,NA,0,1,Round of 32 (1st rd),Ray Mears
239,Tennessee,1977,NA,0,1,Round of 32 (1st rd),Ray Mears
239,Tennessee,1979,8,1,1,Round of 32 (2nd rd),Don DeVoe
239,Tennessee,1980,7,1,1,Round of 32 (2nd rd),Don DeVoe
239,Tennessee,1981,4,1,1,Sweet Sixteen (3rd rd),Don DeVoe
239,Tennessee,1982,9,1,1,Round of 32 (2nd rd),Don DeVoe
239,Tennessee,1983,8,1,1,Round of 32 (2nd rd),Don DeVoe
239,Tennessee,1989,10,0,1,Round of 64 (1st rd),Don DeVoe
239,Tennessee,1998,8,0,1,Round of 64 (1st rd),Jerry Green
239,Tennessee,1999,4,1,1,Round of 32 (2nd rd),Jerry Green
239,Tennessee,2000,4,2,1,Sweet Sixteen (3rd rd),Jerry Green
239,Tennessee,2001,8,0,1,Round of 64 (1st rd),Jerry Green
239,Tennessee,2006,2,1,1,Round of 32 (2nd rd),Bruce Pearl
239,Tennessee,2007,5,2,1,Sweet Sixteen (3rd rd),Bruce Pearl
239,Tennessee,2008,2,2,1,Sweet Sixteen (3rd rd),Bruce Pearl
239,Tennessee,2009,9,0,1,Round of 64 (1st rd),Bruce Pearl
239,Tennessee,2010,6,3,1,Elite Eight (4th rd),Bruce Pearl
240,Tennessee State,1993,15,0,1,Round of 64 (1st rd),Frankie Allen
240,Tennessee State,1994,14,0,1,Round of 64 (1st rd),Frankie Allen
241,Tennessee Tech,1958,NA,0,1,Round of 32 (1st rd),Johnny Oldham
241,Tennessee Tech,1963,NA,0,1,Round of 32 (1st rd),Johnny Oldham
242,Chattanooga,1981,11,0,1,Round of 64 (1st rd),Murray Arnold
242,Chattanooga,1982,10,1,1,Round of 32 (2nd rd),Murray Arnold
242,Chattanooga,1983,9,0,1,Round of 64 (1st rd),Murray Arnold
242,Chattanooga,1988,16,0,1,Round of 64 (1st rd),Mack McCarthy
242,Chattanooga,1993,12,0,1,Round of 64 (1st rd),Mack McCarthy
242,Chattanooga,1994,13,0,1,Round of 64 (1st rd),Mack McCarthy
242,Chattanooga,1995,15,0,1,Round of 64 (1st rd),Mack McCarthy
242,Chattanooga,1997,14,2,1,Sweet Sixteen (3rd rd),Mack McCarthy
242,Chattanooga,2005,15,0,1,Round of 64 (1st rd),John Shulman
242,Chattanooga,2009,16,0,1,Round of 64 (1st rd),John Shulman
243,Texas,1939,NA,0,2,Elite Eight (1st rd),Jack Gray
243,Texas,1943,NA,1,1,National Semifinals (2nd rd),Bully Gilstrap
243,Texas,1947,NA,2,1,National Semifinals (2nd rd),Jack Gray
243,Texas,1960,NA,0,2,Sweet Sixteen (2nd rd),Harold Bradley
243,Texas,1963,NA,2,1,Sweet Sixteen (2nd rd),Harold Bradley
243,Texas,1972,NA,1,2,Sweet Sixteen (2nd rd),Leon Black
243,Texas,1974,NA,0,1,Round of 32 (1st rd),Leon Black
243,Texas,1979,4,0,1,Round of 32 (2nd rd),Abe Lemons
243,Texas,1989,11,1,1,Round of 32 (2nd rd),Tom Penders
243,Texas,1990,10,3,1,Elite Eight (4th rd),Tom Penders
243,Texas,1991,5,1,1,Round of 32 (2nd rd),Tom Penders
243,Texas,1992,8,0,1,Round of 64 (1st rd),Tom Penders
243,Texas,1994,6,1,1,Round of 32 (2nd rd),Tom Penders
243,Texas,1995,11,1,1,Round of 32 (2nd rd),Tom Penders
243,Texas,1996,10,1,1,Round of 32 (2nd rd),Tom Penders
243,Texas,1997,10,2,1,Sweet Sixteen (3rd rd),Tom Penders
243,Texas,1999,7,0,1,Round of 64 (1st rd),Rick Barnes
243,Texas,2000,5,1,1,Round of 32 (2nd rd),Rick Barnes
243,Texas,2001,6,0,1,Round of 64 (1st rd),Rick Barnes
243,Texas,2002,6,2,1,Sweet Sixteen (3rd rd),Rick Barnes
243,Texas,2003,1,4,1,National Semifinals (5th rd),Rick Barnes
243,Texas,2004,3,2,1,Sweet Sixteen (3rd rd),Rick Barnes
243,Texas,2005,8,0,1,Round of 64 (1st rd),Rick Barnes
243,Texas,2006,2,3,1,Elite Eight (4th rd),Rick Barnes
243,Texas,2007,4,1,1,Round of 32 (2nd rd),Rick Barnes
243,Texas,2008,2,3,1,Elite Eight (4th rd),Rick Barnes
243,Texas,2009,7,1,1,Round of 32 (2nd rd),Rick Barnes
243,Texas,2010,8,0,1,Round of 64 (1st rd),Rick Barnes
244,Texas A+ACY-amp+ADs-M,1951,NA,0,1,Sweet Sixteen (1st rd),John Floyd
244,Texas A+ACY-amp+ADs-M,1964,NA,0,1,Round of 32 (1st rd),Shelby Metcalf
244,Texas A+ACY-amp+ADs-M,1969,NA,1,2,Sweet Sixteen (2nd rd),Shelby Metcalf
244,Texas A+ACY-amp+ADs-M,1975,NA,0,1,Round of 32 (1st rd),Shelby Metcalf
244,Texas A+ACY-amp+ADs-M,1980,6,2,1,Sweet Sixteen (3rd rd),Shelby Metcalf
244,Texas A+ACY-amp+ADs-M,1987,12,0,1,Round of 64 (1st rd),Shelby Metcalf
244,Texas A+ACY-amp+ADs-M,2006,12,1,1,Round of 32 (2nd rd),Billy Gillespie
244,Texas A+ACY-amp+ADs-M,2007,3,2,1,Sweet Sixteen (3rd rd),Billy Gillespie
244,Texas A+ACY-amp+ADs-M,2008,9,1,1,Round of 32 (2nd rd),Mark Turgeon
244,Texas A+ACY-amp+ADs-M,2009,9,1,1,Round of 32 (2nd rd),Mark Turgeon
244,Texas A+ACY-amp+ADs-M,2010,5,1,1,Round of 32 (2nd rd),Mark Turgeon
245,Texas Christian,1952,NA,1,1,Sweet Sixteen (1st rd),Buster Brannon
245,Texas Christian,1953,NA,1,1,Sweet Sixteen (2nd rd),Buster Brannon
245,Texas Christian,1959,NA,1,1,Sweet Sixteen (2nd rd),Buster Brannon
245,Texas Christian,1968,NA,1,1,Elite Eight (3rd rd),Johnny Swaim
245,Texas Christian,1971,NA,0,1,Round of 32 (1st rd),Johnny Swaim
245,Texas Christian,1987,4,1,1,Round of 32 (2nd rd),Jim Killingsworth
245,Texas Christian,1998,5,0,1,Round of 64 (1st rd),Billy Tubbs
246,Texas Southern,1990,14,0,1,Round of 64 (1st rd),Robert Moreland
246,Texas Southern,1994,15,0,1,Round of 64 (1st rd),Robert Moreland
246,Texas Southern,1995,15,0,1,Round of 64 (1st rd),Robert Moreland
246,Texas Southern,2003,16,0,1,Preliminary Round (0th rd),Ronnie Courtney
247,Texas Tech,1954,NA,0,1,Round of 32 (1st rd),Polk Robison
247,Texas Tech,1956,NA,0,1,Round of 32 (1st rd),Polk Robison
247,Texas Tech,1961,NA,1,1,Sweet Sixteen (2nd rd),Polk Robison
247,Texas Tech,1962,NA,1,2,Sweet Sixteen (2nd rd),Gene Gibson
247,Texas Tech,1973,NA,0,1,Round of 32 (1st rd),Gerald Myers
247,Texas Tech,1976,NA,1,1,Sweet Sixteen (2nd rd),Gerald Myers
247,Texas Tech,1985,6,0,1,Round of 64 (1st rd),Gerald Myers
247,Texas Tech,1986,13,0,1,Round of 64 (1st rd),Gerald Myers
247,Texas Tech,1993,12,0,1,Round of 64 (1st rd),James Dickey
247,Texas Tech,1996,3,2,1,Sweet Sixteen (3rd rd),James Dickey
247,Texas Tech,2002,6,0,1,Round of 64 (1st rd),Bob Knight
247,Texas Tech,2004,8,1,1,Round of 32 (2nd rd),Bob Knight
247,Texas Tech,2005,6,2,1,Sweet Sixteen (3rd rd),Bob Knight
247,Texas Tech,2007,10,0,1,Round of 64 (1st rd),Bob Knight
248,Texas+AC0-El Paso,1963,NA,0,1,Round of 32 (1st rd),Don Haskins
248,Texas+AC0-El Paso,1964,NA,2,1,Sweet Sixteen (2nd rd),Don Haskins
248,Texas+AC0-El Paso,1966,NA,5,0,National Championship (5th rd),Don Haskins
248,Texas+AC0-El Paso,1967,NA,2,1,Sweet Sixteen (2nd rd),Don Haskins
248,Texas+AC0-El Paso,1970,NA,0,1,Round of 32 (1st rd),Don Haskins
248,Texas+AC0-El Paso,1975,NA,0,1,Round of 32 (1st rd),Don Haskins
248,Texas+AC0-El Paso,1984,4,0,1,Round of 32 (2nd rd),Don Haskins
248,Texas+AC0-El Paso,1985,11,1,1,Round of 32 (2nd rd),Don Haskins
248,Texas+AC0-El Paso,1986,10,0,1,Round of 64 (1st rd),Don Haskins
248,Texas+AC0-El Paso,1987,7,1,1,Round of 32 (2nd rd),Don Haskins
248,Texas+AC0-El Paso,1988,9,0,1,Round of 64 (1st rd),Don Haskins
248,Texas+AC0-El Paso,1989,7,1,1,Round of 32 (2nd rd),Don Haskins
248,Texas+AC0-El Paso,1990,11,0,1,Round of 64 (1st rd),Don Haskins
248,Texas+AC0-El Paso,1992,9,2,1,Sweet Sixteen (3rd rd),Don Haskins
248,Texas+AC0-El Paso,2004,13,0,1,Round of 64 (1st rd),Billy Gillespie
248,Texas+AC0-El Paso,2005,11,0,1,Round of 64 (1st rd),Doc Sadler
248,Texas+AC0-El Paso,2010,12,0,1,Round of 64 (1st rd),Tony Barbee
249,Texas+AC0-San Antonio,1988,14,0,1,Round of 64 (1st rd),Ken Burmeister
249,Texas+AC0-San Antonio,1999,16,0,1,Round of 64 (1st rd),Tim Carter
249,Texas+AC0-San Antonio,2004,16,0,1,Round of 64 (1st rd),Tim Carter
250,Toledo,1954,NA,0,1,Round of 32 (1st rd),Jerry Bush
250,Toledo,1967,NA,0,1,Round of 32 (1st rd),Bob Nichols
250,Toledo,1979,5,1,1,Sweet Sixteen (3rd rd),Bob Nichols
250,Toledo,1980,9,0,1,Round of 64 (1st rd),Bob Nichols
251,Towson,1990,16,0,1,Round of 64 (1st rd),Terry Truax
251,Towson,1991,16,0,1,Round of 64 (1st rd),Terry Truax
252,+ACI-Trinity, Texas+ACI-,1969,NA,0,1,Round of 32 (1st rd),Bob Polk
253,Troy,2003,14,0,1,Round of 64 (1st rd),Don Maestri
254,Tufts,1945,NA,0,2,Elite Eight (1st rd),Richard Cochran
255,Tulane,1992,10,1,1,Round of 32 (2nd rd),Perry Clark
255,Tulane,1993,11,1,1,Round of 32 (2nd rd),Perry Clark
255,Tulane,1995,9,1,1,Round of 32 (2nd rd),Perry Clark
256,Tulsa,1955,NA,1,1,Sweet Sixteen (2nd rd),Clarence Iba
256,Tulsa,1982,3,0,1,Round of 32 (2nd rd),Nolan Richardson
256,Tulsa,1984,4,0,1,Round of 32 (2nd rd),Nolan Richardson
256,Tulsa,1985,6,0,1,Round of 64 (1st rd),Nolan Richardson
256,Tulsa,1986,10,0,1,Round of 64 (1st rd),J.D. Barnett
256,Tulsa,1987,11,0,1,Round of 64 (1st rd),J.D. Barnett
256,Tulsa,1994,12,2,1,Sweet Sixteen (3rd rd),Tubby Smith
256,Tulsa,1995,6,2,1,Sweet Sixteen (3rd rd),Tubby Smith
256,Tulsa,1996,11,0,1,Round of 64 (1st rd),Steve Robinson
256,Tulsa,1997,5,1,1,Round of 32 (2nd rd),Steve Robinson
256,Tulsa,1999,9,1,1,Round of 32 (2nd rd),Bill Self
256,Tulsa,2000,7,3,1,Elite Eight (4th rd),Bill Self
256,Tulsa,2002,12,1,1,Round of 32 (2nd rd),John Phillips
256,Tulsa,2003,13,1,1,Round of 32 (2nd rd),John Phillips
257,UAB,1981,7,2,1,Sweet Sixteen (3rd rd),Gene Bartow
257,UAB,1982,4,2,1,Elite Eight (4th rd),Gene Bartow
257,UAB,1983,10,0,1,Round of 64 (1st rd),Gene Bartow
257,UAB,1984,9,0,1,Round of 64 (1st rd),Gene Bartow
257,UAB,1985,7,1,1,Round of 32 (2nd rd),Gene Bartow
257,UAB,1986,6,1,1,Round of 32 (2nd rd),Gene Bartow
257,UAB,1987,11,0,1,Round of 64 (1st rd),Gene Bartow
257,UAB,1990,10,0,1,Round of 64 (1st rd),Gene Bartow
257,UAB,1994,7,0,1,Round of 64 (1st rd),Gene Bartow
257,UAB,1999,12,0,1,Round of 64 (1st rd),Murray Bartow
257,UAB,2004,9,2,1,Sweet Sixteen (3rd rd),Mike Anderson
257,UAB,2005,11,1,1,Round of 32 (2nd rd),Mike Anderson
257,UAB,2006,9,0,1,Round of 64 (1st rd),Mike Anderson
258,UCLA,1950,NA,0,2,Elite Eight (1st rd),John Wooden
258,UCLA,1952,NA,0,2,Sweet Sixteen (1st rd),John Wooden
258,UCLA,1956,NA,1,1,Sweet Sixteen (2nd rd),John Wooden
258,UCLA,1962,NA,2,2,National Semifinals (4th rd),John Wooden
258,UCLA,1963,NA,0,2,Sweet Sixteen (2nd rd),John Wooden
258,UCLA,1964,NA,4,0,National Championship (5th rd),John Wooden
258,UCLA,1965,NA,4,0,National Championship (5th rd),John Wooden
258,UCLA,1967,NA,4,0,National Championship (5th rd),John Wooden
258,UCLA,1968,NA,4,0,National Championship (5th rd),John Wooden
258,UCLA,1969,NA,4,0,National Championship (5th rd),John Wooden
258,UCLA,1970,NA,4,0,National Championship (5th rd),John Wooden
258,UCLA,1971,NA,4,0,National Championship (5th rd),John Wooden
258,UCLA,1972,NA,4,0,National Championship (5th rd),John Wooden
258,UCLA,1973,NA,4,0,National Championship (5th rd),John Wooden
258,UCLA,1974,NA,3,1,National Semifinals (4th rd),John Wooden
258,UCLA,1975,NA,5,0,National Championship (5th rd),John Wooden
258,UCLA,1976,NA,4,1,National Semifinals (4th rd),Gene Bartow
258,UCLA,1977,NA,1,1,Sweet Sixteen (2nd rd),Gene Bartow
258,UCLA,1978,NA,1,1,Sweet Sixteen (2nd rd),Gary Cunningham
258,UCLA,1979,1,2,1,Elite Eight (4th rd),Gary Cunningham
258,UCLA,1980,8,5,1,National Championship (6th rd),Larry Brown
258,UCLA,1981,3,0,1,Round of 32 (2nd rd),Larry Brown
258,UCLA,1983,2,0,1,Round of 32 (2nd rd),Larry Farmer
258,UCLA,1987,4,1,1,Round of 32 (2nd rd),Walt Hazzard
258,UCLA,1989,7,1,1,Round of 32 (2nd rd),Jim Harrick
258,UCLA,1990,7,2,1,Sweet Sixteen (3rd rd),Jim Harrick
258,UCLA,1991,4,0,1,Round of 64 (1st rd),Jim Harrick
258,UCLA,1992,1,3,1,Elite Eight (4th rd),Jim Harrick
258,UCLA,1993,9,1,1,Round of 32 (2nd rd),Jim Harrick
258,UCLA,1994,5,0,1,Round of 64 (1st rd),Jim Harrick
258,UCLA,1995,1,6,0,National Championship (6th rd),Jim Harrick
258,UCLA,1996,4,0,1,Round of 64 (1st rd),Jim Harrick
258,UCLA,1997,2,3,1,Elite Eight (4th rd),Steve Lavin
258,UCLA,1998,6,2,1,Sweet Sixteen (3rd rd),Steve Lavin
258,UCLA,1999,5,0,1,Round of 64 (1st rd),Steve Lavin
258,UCLA,2000,6,2,1,Sweet Sixteen (3rd rd),Steve Lavin
258,UCLA,2001,4,2,1,Sweet Sixteen (3rd rd),Steve Lavin
258,UCLA,2002,8,2,1,Sweet Sixteen (3rd rd),Steve Lavin
258,UCLA,2005,11,0,1,Round of 64 (1st rd),Ben Howland
258,UCLA,2006,2,5,1,National Championship (6th rd),Ben Howland
258,UCLA,2007,2,4,1,National Semifinals (5th rd),Ben Howland
258,UCLA,2008,1,4,1,National Semifinals (5th rd),Ben Howland
258,UCLA,2009,6,1,1,Round of 32 (2nd rd),Ben Howland
259,Utah,1944,NA,3,0,National Championship (3rd rd),Vadal Peterson
259,Utah,1945,NA,0,2,Elite Eight (1st rd),Vadal Peterson
259,Utah,1955,NA,1,1,Sweet Sixteen (2nd rd),Jack Gardner
259,Utah,1956,NA,1,1,Elite Eight (3rd rd),Jack Gardner
259,Utah,1959,NA,0,2,Sweet Sixteen (2nd rd),Jack Gardner
259,Utah,1960,NA,2,1,Sweet Sixteen (2nd rd),Jack Gardner
259,Utah,1961,NA,2,2,National Semifinals (4th rd),Jack Gardner
259,Utah,1966,NA,2,2,National Semifinals (4th rd),Jack Gardner
259,Utah,1977,NA,1,1,Sweet Sixteen (2nd rd),Jerry Pimm
259,Utah,1978,NA,1,1,Sweet Sixteen (2nd rd),Jerry Pimm
259,Utah,1979,8,0,1,Round of 64 (1st rd),Jerry Pimm
259,Utah,1981,3,1,1,Sweet Sixteen (3rd rd),Jerry Pimm
259,Utah,1983,10,2,1,Sweet Sixteen (3rd rd),Jerry Pimm
259,Utah,1986,14,0,1,Round of 64 (1st rd),Lynn Archibald
259,Utah,1991,4,2,1,Sweet Sixteen (3rd rd),Rick Majerus
259,Utah,1993,8,1,1,Round of 32 (2nd rd),Rick Majerus
259,Utah,1995,4,1,1,Round of 32 (2nd rd),Rick Majerus
259,Utah,1996,4,2,1,Sweet Sixteen (3rd rd),Rick Majerus
259,Utah,1997,2,3,1,Elite Eight (4th rd),Rick Majerus
259,Utah,1998,3,5,1,National Championship (6th rd),Rick Majerus
259,Utah,1999,2,1,1,Round of 32 (2nd rd),Rick Majerus
259,Utah,2000,8,1,1,Round of 32 (2nd rd),Rick Majerus
259,Utah,2002,12,0,1,Round of 64 (1st rd),Rick Majerus
259,Utah,2003,9,1,1,Round of 32 (2nd rd),Rick Majerus
259,Utah,2004,11,0,1,Round of 64 (1st rd),Kerry Rupp
259,Utah,2005,6,2,1,Sweet Sixteen (3rd rd),Ray Giacoletti
259,Utah,2009,5,0,1,Round of 64 (1st rd),Jim Boylen
260,Utah State,1939,NA,1,1,Elite Eight (1st rd),Dick Romney
260,Utah State,1962,NA,1,2,Sweet Sixteen (2nd rd),Ladell Andersen
260,Utah State,1963,NA,0,1,Round of 32 (1st rd),Ladell Andersen
260,Utah State,1964,NA,1,2,Sweet Sixteen (2nd rd),Ladell Andersen
260,Utah State,1970,NA,2,1,Elite Eight (3rd rd),Ladell Andersen
260,Utah State,1971,NA,0,1,Round of 32 (1st rd),Ladell Andersen
260,Utah State,1975,NA,0,1,Round of 32 (1st rd),Dutch Belnap
260,Utah State,1979,10,0,1,Round of 64 (1st rd),Dutch Belnap
260,Utah State,1980,11,0,1,Round of 64 (1st rd),Rod Tueller
260,Utah State,1983,10,0,1,Round of 64 (1st rd),Rod Tueller
260,Utah State,1988,10,0,1,Round of 64 (1st rd),Rod Tueller
260,Utah State,1998,13,0,1,Round of 64 (1st rd),Larry Eustachy
260,Utah State,2000,12,0,1,Round of 64 (1st rd),Stew Morrill
260,Utah State,2001,12,1,1,Round of 32 (2nd rd),Stew Morrill
260,Utah State,2003,15,0,1,Round of 64 (1st rd),Stew Morrill
260,Utah State,2005,14,0,1,Round of 64 (1st rd),Stew Morrill
260,Utah State,2006,12,0,1,Round of 64 (1st rd),Stew Morrill
260,Utah State,2009,11,0,1,Round of 64 (1st rd),Stew Morrill
260,Utah State,2010,12,0,1,Round of 64 (1st rd),Stew Morrill
261,Valparaiso,1996,14,0,1,Round of 64 (1st rd),Homer Drew
261,Valparaiso,1997,12,0,1,Round of 64 (1st rd),Homer Drew
261,Valparaiso,1998,13,2,1,Sweet Sixteen (3rd rd),Homer Drew
261,Valparaiso,1999,15,0,1,Round of 64 (1st rd),Homer Drew
261,Valparaiso,2000,16,0,1,Round of 64 (1st rd),Homer Drew
261,Valparaiso,2002,13,0,1,Round of 64 (1st rd),Homer Drew
261,Valparaiso,2004,15,0,1,Round of 64 (1st rd),Homer Drew
262,Vanderbilt,1965,NA,1,1,Elite Eight (3rd rd),Roy Skinner
262,Vanderbilt,1974,NA,0,2,Sweet Sixteen (2nd rd),Roy Skinner
262,Vanderbilt,1988,7,2,1,Sweet Sixteen (3rd rd),C.M. Newton
262,Vanderbilt,1989,8,0,1,Round of 64 (1st rd),C.M. Newton
262,Vanderbilt,1991,9,0,1,Round of 64 (1st rd),Eddie Fogler
262,Vanderbilt,1993,3,2,1,Sweet Sixteen (3rd rd),Eddie Fogler
262,Vanderbilt,1997,10,0,1,Round of 64 (1st rd),Jan van Breda Kolff
262,Vanderbilt,2004,6,2,1,Sweet Sixteen (3rd rd),Kevin Stallings
262,Vanderbilt,2007,6,2,1,Sweet Sixteen (3rd rd),Kevin Stallings
262,Vanderbilt,2008,4,0,1,Round of 64 (1st rd),Kevin Stallings
262,Vanderbilt,2010,4,0,1,Round of 64 (1st rd),Kevin Stallings
263,Vermont,2003,16,0,1,Round of 64 (1st rd),Tom Brennan
263,Vermont,2004,15,0,1,Round of 64 (1st rd),Tom Brennan
263,Vermont,2005,13,1,1,Round of 32 (2nd rd),Tom Brennan
263,Vermont,2010,16,0,1,Round of 64 (1st rd),Mike Lonergan
264,Villanova,1939,NA,1,1,National Semifinals (2nd rd),Alex Severance
264,Villanova,1949,NA,1,1,Elite Eight (1st rd),Alex Severance
264,Villanova,1951,NA,0,1,Sweet Sixteen (1st rd),Alex Severance
264,Villanova,1955,NA,2,1,Sweet Sixteen (2nd rd),Alex Severance
264,Villanova,1962,NA,2,1,Elite Eight (3rd rd),Jack Kraft
264,Villanova,1964,NA,2,1,Sweet Sixteen (2nd rd),Jack Kraft
264,Villanova,1969,NA,0,1,Round of 32 (1st rd),Jack Kraft
264,Villanova,1970,NA,2,1,Elite Eight (3rd rd),Jack Kraft
264,Villanova,1971,NA,4,1,National Championship (5th rd),Jack Kraft
264,Villanova,1972,NA,1,2,Sweet Sixteen (2nd rd),Jack Kraft
264,Villanova,1978,NA,2,1,Elite Eight (3rd rd),Rollie Massimino
264,Villanova,1980,8,1,1,Round of 32 (2nd rd),Rollie Massimino
264,Villanova,1981,9,1,1,Round of 32 (2nd rd),Rollie Massimino
264,Villanova,1982,3,2,1,Elite Eight (4th rd),Rollie Massimino
264,Villanova,1983,3,2,1,Elite Eight (4th rd),Rollie Massimino
264,Villanova,1984,7,1,1,Round of 32 (2nd rd),Rollie Massimino
264,Villanova,1985,8,6,0,National Championship (6th rd),Rollie Massimino
264,Villanova,1986,10,1,1,Round of 32 (2nd rd),Rollie Massimino
264,Villanova,1988,6,3,1,Elite Eight (4th rd),Rollie Massimino
264,Villanova,1990,12,0,1,Round of 64 (1st rd),Rollie Massimino
264,Villanova,1991,9,1,1,Round of 32 (2nd rd),Rollie Massimino
264,Villanova,1995,3,0,1,Round of 64 (1st rd),Steve Lappas
264,Villanova,1996,3,1,1,Round of 32 (2nd rd),Steve Lappas
264,Villanova,1997,4,1,1,Round of 32 (2nd rd),Steve Lappas
264,Villanova,1999,8,0,1,Round of 64 (1st rd),Steve Lappas
264,Villanova,2005,5,2,1,Sweet Sixteen (3rd rd),Jay Wright
264,Villanova,2006,1,3,1,Elite Eight (4th rd),Jay Wright
264,Villanova,2007,9,0,1,Round of 64 (1st rd),Jay Wright
264,Villanova,2008,12,2,1,Sweet Sixteen (3rd rd),Jay Wright
264,Villanova,2009,3,4,1,National Semifinals (5th rd),Jay Wright
264,Villanova,2010,2,1,1,Round of 32 (2nd rd),Jay Wright
265,Virginia,1976,NA,0,1,Round of 32 (1st rd),Terry Holland
265,Virginia,1981,1,4,1,National Semifinals (5th rd),Terry Holland
265,Virginia,1982,1,1,1,Sweet Sixteen (3rd rd),Terry Holland
265,Virginia,1983,1,2,1,Elite Eight (4th rd),Terry Holland
265,Virginia,1984,7,4,1,National Semifinals (5th rd),Terry Holland
265,Virginia,1986,5,0,1,Round of 64 (1st rd),Terry Holland
265,Virginia,1987,5,0,1,Round of 64 (1st rd),Terry Holland
265,Virginia,1989,5,3,1,Elite Eight (4th rd),Terry Holland
265,Virginia,1990,7,1,1,Round of 32 (2nd rd),Terry Holland
265,Virginia,1991,7,0,1,Round of 64 (1st rd),Jeff Jones
265,Virginia,1993,6,2,1,Sweet Sixteen (3rd rd),Jeff Jones
265,Virginia,1994,7,1,1,Round of 32 (2nd rd),Jeff Jones
